Iteration,Best Power Output,Best Voltage,Fitness Array,Population Array
11,525.1705993445985,100.0,"[493.9862951996, 494.1991915818428, 494.1991915818428, 494.1991915818428, 492.38907101914293, 494.1991915818428, 489.6446942348998, 484.1872412128915, 494.1991915818428, 494.1991915818428, 487.70842066720206, 467.3060183148624, 494.1991915818428, 480.0808523151463, 494.1991915818428, 491.6933396934251, 494.1991915818428, 494.1991915818428, 492.0506197240007, 494.1991915818428, 494.1991915818428, 485.43228253787737, 494.1991915818428, 494.1991915818428, 494.1991915818428, 494.1991915818428, 494.1991915818428, 478.2954754876612, 491.6257700557953, 494.1991915818428]","[99.9727674741109, 100.0, 100.0, 100.0, 99.76837216612917, 100.0, 99.41681509155865, 98.71633391212357, 100.0, 100.0, 99.1684993176779, 96.53757957154681, 100.0, 98.18803815873542, 100.0, 99.67929177249944, 100.0, 100.0, 99.72504104106463, 100.0, 100.0, 98.87630166636555, 100.0, 100.0, 100.0, 100.0, 100.0, 97.95801167633759, 99.67063869128866, 100.0]"
12,525.1705993445985,100.0,"[524.8247919279892, 506.0908512920771, 497.10323132457984, 489.8867659961866, 524.8247919279892, 496.72033013683, 522.8326180194654, 524.351184283376, 522.4035325614512, 523.8409813813953, 524.8247919279892, 524.8247919279892, 509.08287781954465, 524.8247919279892, 524.8247919279892, 516.2249115993815, 511.9780068712515, 524.8247919279892, 495.1133725756605, 523.4886805977584, 524.8247919279892, 517.0809323609257, 524.8247919279892, 524.8247919279892, 498.3866903033058, 524.8247919279892, 524.8247919279892, 524.8247919279892, 524.8247919279892, 524.8247919279892]","[100.0, 97.73401856309496, 96.63986236533252, 95.75786809830159, 100.0, 96.59314262935918, 99.75994821837247, 99.94295075912262, 99.70821665963447, 99.8814799541557, 100.0, 100.0, 98.09723448685023, 100.0, 100.0, 98.96220020977276, 98.44820490034654, 100.0, 96.396974418626, 99.83902554257503, 100.0, 99.06568197419054, 100.0, 100.0, 96.79640044278663, 100.0, 100.0, 100.0, 100.0, 100.0]"
13,525.1705993445985,100.0,"[470.7819171218693, 486.59709478559165, 473.6555689703638, 480.222029300533, 471.6965606773753, 486.59709478559165, 486.59709478559165, 486.32776012053336, 486.59709478559165, 477.2453112216621, 481.3990280139475, 486.59709478559165, 486.59709478559165, 486.59709478559165, 482.93421320387324, 486.59709478559165, 465.0591561166295, 486.59709478559165, 486.59709478559165, 486.59709478559165, 486.59709478559165, 486.59709478559165, 486.59709478559165, 486.59709478559165, 476.7639579923187, 486.59709478559165, 472.55719591826204, 486.59709478559165, 475.048396807059, 483.47357714814234]","[97.93757542089718, 100.0, 98.31352271035786, 99.17056601540658, 98.05729324293891, 100.0, 100.0, 99.96500946229489, 100.0, 98.78239460659303, 99.32389345764898, 100.0, 100.0, 100.0, 99.52374986943876, 100.0, 97.18725663217069, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 98.7195714687443, 100.0, 98.16989151540575, 100.0, 98.49554546420218, 99.5939310787157]"
14,525.1705993445985,100.0,"[474.1437644196117, 474.1437644196117, 468.0619151758788, 471.58874050022706, 474.1437644196117, 447.08607979675355, 474.1437644196117, 461.7694935120422, 474.1437644196117, 474.1437644196117, 474.1437644196117, 471.6485913617656, 474.1437644196117, 474.1437644196117, 474.1437644196117, 474.1437644196117, 474.1437644196117, 461.6545514482751, 474.1437644196117, 467.1163659433301, 439.5894095022442, 461.58686419001225, 459.00958575631853, 474.1437644196117, 469.9178540251628, 454.5105618309049, 442.2408388625437, 473.68934159191474, 474.1437644196117, 474.1437644196117]","[100.0, 100.0, 99.1879584964905, 99.6591542927718, 100.0, 96.36785270534358, 100.0, 98.34518992722963, 100.0, 100.0, 100.0, 99.66714344342192, 100.0, 100.0, 100.0, 100.0, 100.0, 98.32977015357653, 100.0, 99.06148863536541, 95.35228489116041, 98.32068930797675, 97.97468889484574, 100.0, 99.43602140942123, 97.36958180390299, 95.71195091915236, 99.9394103511604, 100.0, 100.0]"
15,525.1705993445985,100.0,"[442.98461779742587, 440.0816375860614, 437.2880598499687, 427.27549318872474, 440.8706136737641, 442.98461779742587, 442.98461779742587, 433.26834953929637, 438.4821017223602, 437.3617575842037, 428.6276111891512, 442.8558753574485, 442.98461779742587, 430.55109708685137, 424.17808150588985, 437.8970485989449, 442.98461779742587, 422.69836339837997, 442.98461779742587, 434.1097446449241, 435.8382527049299, 442.98461779742587, 441.6311815564707, 439.98592757782126, 438.07863835285616, 442.98461779742587, 428.33393939475695, 442.98461779742587, 442.98461779742587, 440.6917951833802]","[100.0, 99.58543984721085, 99.18589924352422, 97.74891145962283, 99.69817252936937, 100.0, 100.0, 98.60994177018755, 99.35674537908108, 99.1964472431143, 97.94342788435439, 99.98162837029987, 100.0, 98.2198901935649, 97.30276089835331, 99.27304834235518, 100.0, 97.08934727904774, 100.0, 98.73060349859176, 98.97831034863891, 100.0, 99.80680155266775, 99.57176113366732, 99.29902917033357, 100.0, 97.9011925461809, 100.0, 100.0, 99.67262621794126]"
16,525.1705993445985,100.0,"[426.832998963365, 425.5269793648498, 410.0209656216797, 401.61090896170765, 421.4956986884599, 426.832998963365, 423.3009273232465, 426.832998963365, 426.55385481801704, 406.3666722022495, 426.832998963365, 426.832998963365, 426.832998963365, 426.832998963365, 409.20586521542754, 412.1071006340826, 418.9991190639262, 426.832998963365, 425.69897585642576, 413.0365812457866, 426.832998963365, 416.8237360377084, 426.832998963365, 426.832998963365, 426.832998963365, 426.22917405969116, 426.832998963365, 416.627846370574, 426.49190981057393, 424.23533204908733]","[100.0, 99.8065153964287, 97.49850943791057, 96.23802727305332, 99.20841103756376, 100.0, 99.47640997796016, 100.0, 99.9586568571532, 96.95158404138151, 100.0, 100.0, 100.0, 100.0, 97.37661785559379, 97.81021033159054, 98.83733161481932, 100.0, 99.83200428509097, 97.94896783838897, 100.0, 98.51356837164546, 100.0, 100.0, 100.0, 99.91056151299878, 100.0, 98.48439445611112, 99.9494815278569, 99.61502385023154]"
17,525.1705993445985,100.0,"[427.7716349811333, 434.5268958838461, 434.5268958838461, 434.5268958838461, 434.5268958838461, 434.5268958838461, 434.5268958838461, 434.5268958838461, 423.889667455857, 434.5268958838461, 434.5268958838461, 429.09832119190213, 408.08984856775766, 434.490556125053, 434.5268958838461, 434.5268958838461, 433.964356483925, 434.5268958838461, 434.5268958838461, 434.5268958838461, 434.5268958838461, 417.29285728166116, 425.6072828615043, 416.86085948863183, 434.5268958838461, 434.5268958838461, 434.5268958838461, 420.70554810272176, 416.147855044709, 421.6444331121396]","[99.01549541205301, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 98.44809127118882, 100.0, 100.0, 99.20913081600976, 96.12578375455097, 99.9947134844276, 100.0, 100.0, 99.91815321570714, 100.0, 100.0, 100.0, 100.0, 97.48103861221789, 98.69929550554224, 97.41758366260991, 100.0, 100.0, 100.0, 97.98176919554099, 97.3128179654508, 98.11935804551909]"
18,525.1705993445985,100.0,"[431.1967357279556, 429.73328202181267, 422.42047617436157, 413.50227245837664, 431.1967357279556, 421.73320099481685, 431.1967357279556, 419.43788697349254, 431.1967357279556, 431.1967357279556, 425.74619898657164, 430.54494806378983, 388.90081250403347, 431.1163919583449, 431.1967357279556, 429.2364319731051, 431.1967357279556, 424.09876073555074, 431.1967357279556, 420.5233429597815, 431.1967357279556, 431.1967357279556, 431.1967357279556, 428.4291370869644, 407.7920147531372, 431.1967357279556, 431.1967357279556, 431.1967357279556, 431.1967357279556, 428.7404558126059]","[100.0, 99.78537754011683, 98.71034280537833, 97.39333101897172, 100.0, 98.6090844643561, 100.0, 98.27062556940565, 100.0, 100.0, 99.19978467761291, 99.90443321289693, 93.72399916338749, 99.988221606345, 100.0, 99.71247341103076, 100.0, 98.95744645030811, 100.0, 98.43073757779293, 100.0, 100.0, 100.0, 99.5939748739533, 96.54649347229076, 100.0, 100.0, 100.0, 100.0, 99.63967787010736]"
19,525.1705993445985,100.0,"[462.8636442550124, 460.6120075365058, 454.2301335251603, 461.6009003609606, 466.8454000684999, 463.4296579729028, 463.56550360051676, 463.7177899194427, 447.15027880152013, 467.0250658789218, 462.94449186951346, 467.0250658789218, 467.0250658789218, 454.6422769810263, 464.28430923983905, 452.33363163845263, 467.0250658789218, 467.0250658789218, 466.73772968441057, 467.0250658789218, 462.3645670870021, 462.9058794317628, 467.0250658789218, 467.0250658789218, 467.0250658789218, 442.4102640426838, 462.86081551779995, 458.3317080684307, 465.8251472370572, 467.0250658789218]","[99.43616271326, 99.13059119240852, 98.26258289297999, 99.26483770780365, 99.97568106251894, 99.5129220912592, 99.53134139485307, 99.55198839092579, 97.29624713884664, 100.0, 99.44712812465251, 100.0, 100.0, 98.31872583047148, 99.62878323706755, 98.00408184595283, 100.0, 100.0, 99.96110613165368, 100.0, 99.36846264059193, 99.44189115202471, 100.0, 100.0, 100.0, 96.64723052744974, 99.4357790417859, 98.82077202745795, 99.83754186484211, 100.0]"
20,525.1705993445985,100.0,"[468.8953459210825, 465.23222044018803, 468.8953459210825, 468.8953459210825, 468.8953459210825, 468.8953459210825, 465.84072994588723, 462.47410683628414, 468.8953459210825, 463.08063875958715, 468.8953459210825, 468.36958174412405, 463.0484746315957, 466.4060539936821, 462.2422494184478, 445.2022078017363, 468.8953459210825, 468.8953459210825, 468.8953459210825, 450.507752566283, 468.8953459210825, 468.18647858458627, 468.8953459210825, 468.8953459210825, 458.71070039256637, 468.8953459210825, 467.3679513885241, 468.3619617746918, 468.8953459210825, 468.8953459210825]","[100.0, 99.50572104122665, 100.0, 100.0, 100.0, 100.0, 99.58789218380569, 99.13295819568242, 100.0, 99.2149764254603, 100.0, 99.9291121762433, 99.21062766728062, 99.66420923213819, 99.10159862300249, 96.78650772204675, 100.0, 100.0, 100.0, 97.50955809293598, 100.0, 99.90442036522357, 100.0, 100.0, 98.62348454882529, 100.0, 99.7940128954067, 99.92808465361259, 100.0, 100.0]"
