Iteration,Best Power Output,Best Voltage,Fitness Array,Population Array
71,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
72,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
73,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
74,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
75,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
76,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
77,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
78,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
79,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
80,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
81,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
82,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
83,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
84,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
85,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
86,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
87,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
88,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
89,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
90,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
91,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
92,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
93,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
94,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
95,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
96,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
97,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
98,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
99,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
100,576.3446979072185,100.0,"[576.3446979072185, 527.9676280019409]","[100.0, 98.51236455312714]"
