Iteration,Best Power Output,Best Voltage,Fitness Array,Population Array
28,380.8281231086538,100.0,"[380.8281231086538, 308.04349767277887, 380.8281231086538, 216.55692683003198, 329.76874792418346, 380.8281231086538, 361.83946621322406, 380.8281231086538, 50.05356565478366, 155.33858752316436]","[100.0, 87.61208004440341, 100.0, 70.82740784083553, 91.38008285743048, 100.0, 96.82926475332759, 100.0, 31.09107673489507, 58.336870277238006]"
29,391.55064032628763,100.0,"[142.20485163332535, 293.55180738379624, 299.24714834368757, 391.55064032628763, 391.55064032628763, 179.6590495017007, 391.55064032628763, 391.55064032628763, 391.55064032628763, 391.55064032628763]","[54.58006984097225, 83.62879153771841, 84.61582717501385, 100.0, 100.0, 62.447504284577235, 100.0, 100.0, 100.0, 100.0]"
30,366.86503787208835,100.0,"[366.86503787208835, 366.86503787208835, 366.86503787208835, 366.86503787208835, 303.1596835466339, 250.90459742690442, 366.86503787208835, 352.0656303584354, 366.86503787208835, 366.86503787208835]","[100.0, 100.0, 100.0, 100.0, 88.77342310415527, 79.09440107022441, 100.0, 97.43772893142857, 100.0, 100.0]"
31,390.5598652455528,100.0,"[265.0902114605841, 390.5598652455528, 390.5598652455528, 307.08778214135316, 313.4016625786969, 390.5598652455528, 390.5598652455528, 257.23498321380464, 390.5598652455528, 251.3588527304296]","[78.7328968558144, 100.0, 100.0, 86.09994787447181, 87.18266690866143, 100.0, 100.0, 77.3191473770659, 100.0, 76.25328410515351]"
32,407.13102631971293,100.0,"[407.13102631971293, 407.13102631971293, 293.56997021724413, 343.9960146119355, 395.69302256121887, 407.13102631971293, 372.7931486450467, 407.13102631971293, 157.2676526645166, 407.13102631971293]","[100.0, 100.0, 81.66920323510915, 90.00088070764518, 98.21820088875842, 100.0, 94.61329684169941, 100.0, 56.539936045232956, 100.0]"
33,437.7127701820816,100.0,"[428.61884326956374, 437.7127701820816, 437.7127701820816, 437.7127701820816, 307.6486355871617, 437.7127701820816, 386.5736910067013, 437.7127701820816, 422.000354171686, 437.7127701820816]","[98.68348923927358, 100.0, 100.0, 100.0, 80.41177938844498, 100.0, 92.50617284460793, 100.0, 97.72120162991375, 100.0]"
34,472.5096242904554,100.0,"[417.83677274997484, 428.36253133648734, 404.10991854345866, 472.5096242904554, 424.12003514996576, 472.5096242904554, 472.5096242904554, 282.7340818051263, 472.5096242904554, 313.6268396932641]","[92.57946034664626, 94.02570164580254, 90.67944990481315, 100.0, 93.44386486823358, 100.0, 100.0, 73.00385472081093, 100.0, 77.67991293323206]"
35,467.52765092763065,100.0,"[467.52765092763065, 371.2160457584836, 82.82726765118638, 291.68909424466057, 467.52765092763065, 467.52765092763065, 366.59381470573015, 281.86514143427723, 467.52765092763065, 444.1498172368416]","[100.0, 86.61787588099514, 36.565828511551906, 74.84718804716341, 100.0, 100.0, 85.95454194505335, 73.33175027109247, 100.0, 96.82020366526906]"
36,440.9478573618227,100.0,"[440.9478573618227, 374.3762115157342, 440.9478573618227, 440.9478573618227, 440.9478573618227, 298.57163954103873, 263.0649829215003, 440.9478573618227, 440.9478573618227, 440.9478573618227]","[100.0, 90.270796701219, 100.0, 100.0, 100.0, 78.61872102132622, 72.87466653750757, 100.0, 100.0, 100.0]"
37,438.4506354827411,100.0,"[438.4506354827411, 42.73067541267886, 388.6597651162872, 438.4506354827411, 438.4506354827411, 259.5206635246231, 391.91033847661555, 438.4506354827411, 438.4506354827411, 438.4506354827411]","[100.0, 26.48050417415708, 92.71920802004333, 100.0, 100.0, 72.53344840026544, 93.20124238161634, 100.0, 100.0, 100.0]"
