Iteration,Hippopotamus,TLBO,Genetic Alg,PSO,ABC,SA,GWO,HS,CSA,LSA,EPO,Cuckoo Search,ABO,HEM,WSO,DE
48,552.2095867707037,741.3523931461918,189.3939174597722,830.6123926206576,783.1946209682658,109.57049407191546,403.31119616287526,484.52364367833775,717.1496064824515,482.96823584605806,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
49,552.2095867707037,741.3523931461918,191.94939812014474,830.6123926206576,783.1946209682658,119.64028539858938,443.38610032827165,484.52364367833775,717.1496064824515,482.96823584605806,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
50,552.2095867707037,741.3523931461918,169.33761403807333,830.6123926206576,783.1946209682658,119.64028539858938,405.9053951051901,484.52364367833775,717.1496064824515,482.96823584605806,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
51,552.2095867707037,741.3523931461918,153.98184702387525,830.6123926206576,783.1946209682658,120.61923334063465,399.8367257863315,484.52364367833775,717.1496064824515,482.96823584605806,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
52,552.2095867707037,741.3523931461918,158.71632532879255,830.6123926206576,796.7520334463833,120.61923334063465,417.6651425207721,484.52364367833775,717.1496064824515,482.96823584605806,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
53,552.2095867707037,741.3523931461918,145.73304118808917,830.6123926206576,796.7520334463833,126.34987953577152,450.22480313262656,488.97291608207615,717.1496064824515,482.96823584605806,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
54,552.2095867707037,741.3523931461918,132.6960883941081,830.6123926206576,796.7520334463833,147.44468101616735,430.00887569799903,488.97291608207615,717.1496064824515,482.96823584605806,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
55,552.2095867707037,741.3523931461918,137.78534789894118,830.6123926206576,796.7520334463833,147.44468101616735,445.08233923543133,488.97291608207615,717.1496064824515,482.96823584605806,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
56,552.2095867707037,741.3523931461918,149.46271415831754,830.6123926206576,796.7520334463833,170.37268419004616,436.78078534040577,488.97291608207615,717.1496064824515,482.96823584605806,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
57,552.2095867707037,741.3523931461918,155.1311710983213,830.6123926206576,796.7520334463833,170.37268419004616,469.6567971515697,488.97291608207615,717.1496064824515,482.96823584605806,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
58,552.2095867707037,741.3523931461918,152.28608553232564,830.6123926206576,796.7520334463833,172.35173211363252,439.01641427460197,488.97291608207615,717.1496064824515,482.96823584605806,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
59,552.2095867707037,741.3523931461918,144.07523990147595,830.6123926206576,796.7520334463833,172.35173211363252,401.6415413100846,488.97291608207615,717.1496064824515,482.96823584605806,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
60,552.2095867707037,741.3523931461918,140.9865809133637,830.6123926206576,796.7520334463833,172.35173211363252,425.70475918487773,488.97291608207615,717.1496064824515,482.96823584605806,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
61,552.2095867707037,741.3523931461918,137.15519223949454,830.6123926206576,796.7520334463833,172.35173211363252,467.99028240697,488.97291608207615,717.1496064824515,482.96823584605806,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
62,552.2095867707037,741.3523931461918,128.8547825836482,830.6123926206576,849.5681790901884,186.39101594221293,461.05276510765617,488.97291608207615,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
63,552.2095867707037,741.3523931461918,117.83362310527663,830.6123926206576,849.5681790901884,186.39101594221293,423.9191726677844,488.97291608207615,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
64,552.2095867707037,741.3523931461918,115.3861251879096,830.6123926206576,849.5681790901884,186.86189857240322,463.2907794620734,488.97291608207615,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
65,552.2095867707037,741.3523931461918,117.30246032471656,830.6123926206576,849.5681790901884,186.86189857240322,496.4396415737185,488.97291608207615,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
66,552.2095867707037,741.3523931461918,129.27388720772768,830.6123926206576,849.5681790901884,186.86189857240322,517.9501289645231,488.97291608207615,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,530.418996665392,848.5657395383785,492.2618329658886,555.6693659875486
67,552.2095867707037,741.3523931461918,120.67081653290735,830.6123926206576,849.5681790901884,186.86189857240322,552.8660632755476,488.97291608207615,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,577.0724155083072,848.5657395383785,492.2618329658886,555.6693659875486
68,552.2095867707037,741.3523931461918,115.29445957106552,830.6123926206576,849.5681790901884,186.86189857240322,528.7717320446163,488.97291608207615,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,577.0724155083072,848.5657395383785,492.2618329658886,555.6693659875486
69,552.2095867707037,741.3523931461918,125.8887926387299,830.6123926206576,849.5681790901884,210.9404469464422,476.1964425934626,488.97291608207615,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,577.0724155083072,848.5657395383785,492.2618329658886,555.6693659875486
70,552.2095867707037,741.3523931461918,120.57328593168997,830.6123926206576,849.5681790901884,210.9404469464422,513.453126082322,536.4960831990999,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,577.0724155083072,848.5657395383785,492.2618329658886,555.6693659875486
71,552.2095867707037,741.3523931461918,113.99922345172106,830.6123926206576,849.5681790901884,222.44836741674698,494.6218053471534,536.4960831990999,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,577.0724155083072,848.5657395383785,492.2618329658886,555.6693659875486
72,552.2095867707037,741.3523931461918,110.75315593676793,830.6123926206576,849.5681790901884,222.44836741674698,454.64744250651466,536.4960831990999,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,602.8430172410754,848.5657395383785,492.2618329658886,555.6693659875486
73,552.2095867707037,741.3523931461918,111.83171441589741,830.6123926206576,849.5681790901884,271.3291992164823,434.2462634971039,622.6763794947856,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
74,552.2095867707037,741.3523931461918,114.99032082586103,830.6123926206576,849.5681790901884,271.3291992164823,404.3519636603099,622.6763794947856,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
75,552.2095867707037,741.3523931461918,109.90111400401649,830.6123926206576,849.5681790901884,326.09765278645796,435.1248482141677,622.6763794947856,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
76,552.2095867707037,741.3523931461918,116.59305889096345,830.6123926206576,849.5681790901884,383.6326180591175,405.75432181099893,622.6763794947856,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
77,552.2095867707037,741.3523931461918,111.1458343247684,830.6123926206576,849.5681790901884,427.06921946798036,436.5478546587498,622.6763794947856,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
78,552.2095867707037,741.3523931461918,113.05497481487696,830.6123926206576,849.5681790901884,427.06921946798036,403.21038174915316,622.6763794947856,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
79,552.2095867707037,741.3523931461918,111.95130634124943,830.6123926206576,849.5681790901884,427.06921946798036,373.62150717248613,622.6763794947856,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
80,552.2095867707037,741.3523931461918,106.72196782830167,830.6123926206576,849.5681790901884,427.48271154160756,372.43221846429867,670.0734223836083,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
81,552.2095867707037,741.3523931461918,96.91804884233751,830.6123926206576,849.5681790901884,481.79628647117175,386.25143327399144,670.0734223836083,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
82,552.2095867707037,741.3523931461918,89.64273639022178,830.6123926206576,849.5681790901884,481.79628647117175,383.9736643643562,670.0734223836083,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
83,552.2095867707037,741.3523931461918,85.70704146638165,830.6123926206576,849.5681790901884,538.7999210485706,362.29337495526266,672.7232184240191,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
84,552.2095867707037,741.3523931461918,80.68760211012334,830.6123926206576,849.5681790901884,538.7999210485706,342.6302327270699,672.7232184240191,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
85,552.2095867707037,741.3523931461918,85.10273304103372,830.6123926206576,849.5681790901884,538.7999210485706,372.9574911844429,811.0971756189273,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
86,552.2095867707037,741.3523931461918,90.70047514976292,830.6123926206576,849.5681790901884,557.5566463775887,352.3723372488753,811.0971756189273,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
87,552.2095867707037,741.3523931461918,95.97848839504056,830.6123926206576,849.5681790901884,570.9566692357417,324.8517301268715,811.0971756189273,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
88,552.2095867707037,741.3523931461918,91.11189057531212,830.6123926206576,849.5681790901884,570.9566692357417,354.89696679761124,811.0971756189273,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
89,552.2095867707037,741.3523931461918,96.88844084219059,830.6123926206576,849.5681790901884,615.8175122809901,354.03634119202604,822.1822303869016,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
90,552.2095867707037,741.3523931461918,93.79909325646476,830.6123926206576,849.5681790901884,615.8175122809901,340.2040691833057,822.1822303869016,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
91,552.2095867707037,741.3523931461918,89.39277000804975,830.6123926206576,849.5681790901884,615.8175122809901,317.7993479989627,822.1822303869016,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
92,552.2095867707037,741.3523931461918,86.26663713251628,830.6123926206576,849.5681790901884,615.8175122809901,306.3529107388617,822.1822303869016,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
93,552.2095867707037,741.3523931461918,81.42603278180721,830.6123926206576,849.5681790901884,615.8175122809901,306.1952293353391,822.1822303869016,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
94,552.2095867707037,741.3523931461918,80.97597267206768,830.6123926206576,849.5681790901884,615.8175122809901,319.89907247893325,822.1822303869016,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
95,552.2095867707037,741.3523931461918,74.6385504316993,830.6123926206576,849.5681790901884,615.8175122809901,346.37192649914385,822.1822303869016,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
96,552.2095867707037,741.3523931461918,71.88628137140311,830.6123926206576,849.5681790901884,615.8175122809901,347.40038096651335,822.1822303869016,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
97,552.2095867707037,741.3523931461918,78.53556652880289,830.6123926206576,849.5681790901884,615.8175122809901,330.90807886592535,822.1822303869016,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
98,552.2095867707037,741.3523931461918,74.90905139221401,830.6123926206576,849.5681790901884,615.8175122809901,298.04141253003513,822.1822303869016,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,848.5657395383785,492.2618329658886,555.6693659875486
99,552.2095867707037,741.3523931461918,77.40773259665038,830.6123926206576,849.5681790901884,615.8175122809901,311.3268594808342,822.1822303869016,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,849.4893707061162,492.2618329658886,555.6693659875486
100,552.2095867707037,741.3523931461918,70.61774183093536,830.6123926206576,849.5681790901884,615.8175122809901,308.3847888957245,822.9562906666606,717.1496064824515,483.2136045633546,546.1589650358802,795.9789081615065,623.7038691436824,849.4893707061162,492.2618329658886,555.6693659875486
