Iteration,Best Power Output,Best Voltage,Fitness Array,Population Array
19,540.5042991840562,100.0,"[447.7749272711599, 446.59018862927206, 447.37937348622074, 447.7749272711599, 447.7749272711599, 434.9767412633922, 442.2020189713508, 431.79537754366726, 420.31838044428844, 447.7749272711599]","[100.0, 99.83269977962293, 99.94415422546714, 100.0, 100.0, 98.18717107491294, 99.21212884573696, 97.73459508072646, 96.0951924014999, 100.0]"
20,540.5042991840562,100.0,"[482.29233533548756, 482.29233533548756, 472.9446966728356, 472.60853794049507, 478.2390750050109, 481.94446559876786, 477.1977617979485, 482.29233533548756, 482.29233533548756, 482.29233533548756]","[100.0, 100.0, 98.77204739599539, 98.72778233788617, 99.46823399776727, 99.95440233100295, 99.33144956846058, 100.0, 100.0, 100.0]"
21,540.5042991840562,100.0,"[489.3083882099358, 486.19160589255677, 489.3083882099358, 489.3083882099358, 484.22274416079904, 482.1731248877725, 465.8913580203945, 488.62792309881695, 474.6264078693882, 489.3083882099358]","[100.0, 99.59705423008442, 100.0, 100.0, 99.34220386189283, 99.07664210690297, 96.9574582166707, 99.91207884206685, 98.09653617877781, 100.0]"
22,540.5042991840562,100.0,"[518.6962518657268, 529.8576594526372, 526.3227764665212, 515.6799863672984, 519.3678310364925, 529.8576594526372, 529.8576594526372, 529.7202110705898, 529.8576594526372, 529.8576594526372]","[98.66513642973644, 100.0, 99.57795965905733, 98.3032467509093, 98.74564429661304, 100.0, 100.0, 99.98360190373162, 100.0, 100.0]"
23,543.1006539584816,100.0,"[526.0124849721909, 540.105900873969, 537.3638845102564, 543.1006539584816, 543.1006539584816, 522.3380896355909, 543.1006539584816, 543.1006539584816, 543.1006539584816, 542.0803527097937]","[98.00366107847474, 99.65121325347404, 99.33146560474682, 100.0, 100.0, 97.57240632134791, 100.0, 100.0, 100.0, 99.88122009338481]"
24,543.1006539584816,100.0,"[512.2379324596935, 507.9998490827362, 486.5706859643629, 512.2379324596935, 512.2379324596935, 509.66618195947507, 512.2379324596935, 512.2379324596935, 512.2379324596935, 512.2379324596935]","[100.0, 99.4764989768916, 96.81348830675294, 100.0, 100.0, 99.6824506005489, 100.0, 100.0, 100.0, 100.0]"
25,543.1006539584816,100.0,"[500.44288574261753, 507.8398035156601, 491.2994553720556, 507.8398035156601, 507.6130174339844, 507.8398035156601, 504.964539571414, 503.7176008430656, 499.5933735861607, 486.2605485406947]","[99.07771338063587, 100.0, 97.9332163618234, 100.0, 99.97176991849838, 100.0, 99.64187242498735, 99.48641255829138, 98.97158801034335, 97.30032794591266]"
26,543.1006539584816,100.0,"[525.8989335525799, 525.8989335525799, 525.8989335525799, 523.8447786013515, 517.8133785956898, 525.8989335525799, 525.8989335525799, 525.6761426634624, 517.4962640034272, 525.8989335525799]","[100.0, 100.0, 100.0, 99.75298204385267, 99.02637660441916, 100.0, 100.0, 99.97321963761335, 98.98811891468401, 100.0]"
27,543.1006539584816,100.0,"[505.49613262345594, 509.8633148285895, 513.1280541979467, 506.643745206265, 513.1280541979467, 510.6758891647078, 506.2112258303695, 510.4078655072544, 513.1280541979467, 511.7046268278581]","[99.0581845380092, 99.59751919417786, 100.0, 99.20001690369645, 100.0, 99.69775031642791, 99.14657110767816, 99.66469369083687, 100.0, 99.8245918460487]"
28,543.1006539584816,100.0,"[530.7719626870891, 513.137496353637, 534.4324665307439, 534.4324665307439, 527.8302149938983, 519.3930181620674, 534.4324665307439, 533.9481494293435, 524.8633068680869, 534.3765082985911]","[99.56669347188542, 97.4692742750434, 100.0, 100.0, 99.21796247561863, 98.21522192737423, 100.0, 99.94270949213625, 98.86578658637788, 99.99338124424312]"
29,546.1589650358802,100.0,"[546.1589650358802, 537.8985981696756, 546.1589650358802, 516.979960277747, 517.2093382703365, 538.3846210559859, 546.1589650358802, 546.1589650358802, 544.829987978097, 524.785278652863]","[100.0, 99.04225287425218, 100.0, 96.60110513145645, 96.62799966787298, 99.098699646875, 100.0, 100.0, 99.84614153895282, 97.5146728169929]"
30,546.1589650358802,100.0,"[496.5148090075774, 497.67929549960064, 497.67929549960064, 478.4812981272441, 497.67929549960064, 497.67929549960064, 494.5559059669252, 496.23156346419916, 497.67929549960064, 470.8718214397513]","[99.8520540384448, 100.0, 100.0, 97.55037304835827, 100.0, 100.0, 99.60299626563261, 99.81605598002233, 100.0, 96.57298264333376]"
